Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN
2016-05-26,168.91,38.89,61.9,98.8,118.41,39.095,99.37,4.35,156.66,10.89,113.07,170.3,34.59,45.51,132.2688,53.98,66.14,79.04,96.47,148.17,78.74,67.73,232.36,212.05,36.73,67.51,736.93,724.12,64.0,714.91
2016-05-27,168.89,39.3,62.71,99.74,118.94,39.34,100.14,4.6,156.31,11.11,113.25,172.48,34.78,45.82,132.2596,54.2,66.82,80.09,96.58,150.42,79.18,67.99,235.94,215.06,36.84,67.68,747.6,732.66,63.96,712.24
2016-05-30,168.89,39.3,62.71,99.74,118.94,39.34,100.14,4.6,156.31,11.11,113.25,172.48,34.78,45.82,132.2596,54.2,66.82,80.09,96.58,150.42,79.18,67.99,235.94,215.06,36.84,67.68,747.6,732.66,63.96,712.24
2016-05-31,168.32,39.63,62.93,99.31,118.97,39.26,99.47,4.57,153.84,11.09,113.23,173.52,34.73,45.89,131.8713,54.58,66.4,78.5,96.9,150.9,78.83,67.64,235.75,222.19,37.05,67.51,748.85,735.72,63.64,722.79
2016-06-01,168.69,39.5,62.83,101.58,119.01,38.65,100.04,4.43,153.34,10.94,115.29,172.72,34.705,45.95,133.1286,54.42,65.96,79.68,96.47,152.7,79.22,68.19,242.4,222.62,37.3,67.44,748.46,734.15,64.35,719.44
2016-06-02,168.04,39.53,65.09,101.87,119.24,38.69,100.17,4.24,152.15,10.84,120.03,172.33,34.79,45.9,132.6663,54.9,65.94,79.84,97.29,156.77,79.63,68.13,247.12,224.49,37.4,67.44,744.27,730.4,64.31,728.24
2016-06-03,168.38,39.18,65.0,101.81,118.9,37.81,98.7,4.16,150.71,11.22,120.04,171.52,34.56,45.72,132.4352,53.55,65.08,80.0,97.66,153.89,78.4,67.89,246.96,223.6,38.31,67.43,735.86,722.34,65.3,725.54
2016-06-06,170.08,39.17,62.82,101.89,119.6,37.76,99.12,4.47,150.24,11.39,122.29,175.48,34.675,45.86,134.5708,54.53,65.21,80.96,96.51,154.99,78.7,67.9,247.21,226.45,38.28,67.62,730.06,716.55,65.2,726.73
2016-06-07,170.91,38.93,63.1,104.31,119.65,38.13,98.52,4.51,151.71,11.51,121.6,171.73,34.655,45.75,134.2842,54.85,66.33,81.29,96.54,138.13,78.84,67.75,249.52,225.61,38.52,67.43,731.09,716.65,65.1,723.74
2016-06-08,171.42,38.91,61.73,104.37,119.32,38.12,98.68,4.46,153.52,11.43,122.72,170.94,34.95,46.15,135.8004,54.92,66.39,81.21,97.09,138.88,79.37,69.01,249.95,223.79,38.88,67.68,742.93,728.28,65.62,726.64
2016-06-09,170.13,38.87,60.75,104.31,119.44,38.54,98.07,4.52,156.78,11.44,121.27,166.51,34.85,46.09,135.5323,55.44,67.5,80.26,98.16,138.24,79.69,68.98,247.4,222.61,39.42,67.79,742.52,728.58,65.86,727.65
2016-06-10,168.56,38.4,61.0,102.53,118.27,37.77,97.09,4.32,153.02,11.2,120.52,159.68,34.475,45.36,135.3382,52.73,66.92,79.83,98.6,135.61,78.83,67.91,240.93,215.6,38.99,67.46,733.19,719.41,66.13,717.91
2016-06-13,167.13,37.86,59.93,101.77,117.08,37.63,96.96,4.4,152.55,11.17,119.18,156.99,34.185,44.92,133.1563,52.21,64.29,78.15,98.52,133.32,78.25,67.49,243.55,212.93,38.82,66.88,731.88,718.36,64.84,715.24
2016-06-14,167.61,37.66,59.9,102.03,118.09,38.41,96.98,4.39,152.63,11.12,119.56,154.17,34.155,44.91,133.0361,52.66,61.52,78.4,97.89,131.22,78.96,67.63,244.1,208.98,39.11,66.69,733.25,718.27,65.3,719.3
2016-06-15,167.8,37.43,60.4,103.09,117.45,38.33,97.02,4.42,153.64,11.06,119.92,153.84,34.08,44.94,132.805,53.27,61.16,79.71,98.46,129.55,79.25,68.16,239.14,207.95,38.68,65.87,732.19,718.92,65.33,714.26
2016-06-16,169.93,37.5,60.9,100.72,118.3,39.03,97.19,4.75,153.94,11.26,121.64,151.99,34.405,45.37,133.4614,53.71,60.37,79.99,98.61,127.49,79.35,68.2,237.29,206.55,38.82,66.47,724.25,710.36,65.95,717.51
2016-06-17,168.94,37.39,60.01,99.23,117.57,38.08,95.58,5.26,154.55,11.61,121.1,151.72,34.395,45.36,132.4907,53.19,59.88,82.8,98.11,125.2,79.17,67.69,235.05,207.22,38.91,66.42,704.25,691.72,65.4,706.39
2016-06-20,171.23,37.75,60.11,101.72,119.05,38.69,97.99,5.1,155.58,11.85,122.34,153.23,34.89,46.14,133.1656,54.14,59.48,83.01,97.92,123.96,79.67,68.95,235.26,200.8,38.89,66.57,706.13,693.71,65.88,714.01
2016-06-21,171.37,37.73,59.98,101.76,119.43,38.66,99.72,5.45,154.44,12.01,121.09,153.21,35.275,46.16,132.3428,54.7,60.46,83.62,97.92,124.14,79.34,69.02,231.55,200.01,39.05,66.8,708.88,695.94,66.18,715.82
2016-06-22,171.23,38.74,60.39,101.7,119.03,38.32,94.01,5.02,153.16,11.99,120.16,154.37,35.42,46.03,132.6663,54.7,59.68,83.32,98.46,121.41,80.42,68.84,228.55,200.0,38.64,67.02,710.47,697.46,66.15,710.6
2016-06-23,174.11,39.63,61.31,104.25,118.91,38.92,96.21,5.21,154.93,12.1,121.0,159.56,35.885,46.68,134.9961,57.17,59.14,84.4,99.24,123.57,81.82,69.25,233.51,201.61,38.8,67.86,714.87,701.87,66.31,722.08
2016-06-24,169.12,37.91,59.86,100.37,111.45,36.98,92.2,4.88,154.52,11.89,117.66,141.1,34.63,44.12,129.5415,53.35,56.49,78.98,99.36,112.99,79.0,65.72,225.72,193.14,39.28,66.26,685.2,675.22,67.02,698.96
2016-06-27,167.19,36.95,58.68,101.23,109.29,36.15,90.85,4.72,153.78,11.41,115.56,132.73,33.665,42.26,124.6416,51.16,55.66,75.34,99.13,111.89,77.21,64.02,217.48,186.4,39.85,66.06,681.14,668.26,67.93,691.36
2016-06-28,169.59,37.56,59.99,105.09,110.56,37.18,92.46,5.12,156.98,11.79,118.89,136.54,34.425,43.11,126.3982,53.05,56.71,78.29,99.86,114.94,78.62,66.41,227.72,187.46,39.81,67.73,691.26,680.04,67.91,707.95
2016-06-29,171.52,38.57,61.81,108.16,111.76,38.02,94.39,5.13,161.01,12.03,121.18,140.02,35.04,43.76,128.7464,54.56,57.69,79.12,101.79,114.17,79.85,68.01,230.55,193.82,39.82,68.47,695.19,684.11,67.83,715.6
2016-06-30,175.12,39.31,61.91,109.29,113.29,39.63,95.79,5.14,161.63,12.48,122.13,140.77,36.08,44.36,131.3166,55.93,58.29,79.31,103.52,116.76,80.55,69.43,231.09,195.92,39.7,69.95,703.53,692.1,68.96,715.62
2016-07-01,175.54,39.54,62.71,110.17,113.52,39.61,95.32,5.07,164.33,12.33,119.95,138.47,36.25,44.6,130.2996,55.5,58.74,81.32,104.24,118.59,82.54,68.8,234.02,195.8,40.39,69.56,710.25,699.21,69.02,725.68
2016-07-04,175.54,39.54,62.71,110.17,113.52,39.61,95.32,5.07,164.33,12.33,119.95,138.47,36.25,44.6,130.2996,55.5,58.74,81.32,104.24,118.59,82.54,68.8,234.02,195.8,40.39,69.56,710.25,699.21,69.02,725.68
2016-07-05,175.63,39.44,61.92,109.83,113.1,40.15,94.73,4.96,161.19,12.2,119.7,134.19,35.75,43.75,128.0346,54.25,58.63,79.9,105.03,117.64,80.87,68.01,236.0,193.68,40.87,69.31,704.89,694.49,69.61,728.1
2016-07-06,175.16,40.83,63.37,111.44,113.52,40.51,95.18,5.04,161.45,12.23,120.24,132.45,36.105,44.47,128.8389,54.96,58.54,80.86,105.33,121.12,81.25,68.26,236.98,195.61,40.78,69.46,708.97,697.77,69.72,737.61
2016-07-07,174.87,41.36,63.43,113.53,112.7,40.39,95.14,5.02,161.13,12.1,115.47,134.36,35.71,44.42,129.1255,54.94,59.47,81.32,101.27,123.34,81.89,68.64,238.01,197.23,39.85,68.94,707.26,695.36,69.3,736.57
2016-07-08,177.12,41.89,64.16,114.15,115.11,41.29,96.79,5.1,164.85,12.32,117.0,138.85,36.245,45.48,133.4522,56.38,59.86,83.58,102.79,124.42,82.93,69.74,240.59,200.96,40.55,69.66,717.78,705.63,69.83,745.81
2016-07-11,178.01,42.12,64.35,115.94,115.46,42.2,97.14,5.01,163.69,12.55,116.44,139.97,36.33,45.4,133.9237,56.24,60.16,83.63,103.73,125.3,83.37,69.93,238.28,210.39,40.46,69.94,727.2,715.09,69.87,753.78
2016-07-12,179.16,42.47,65.5,117.76,116.5,42.66,97.54,5.14,163.55,12.48,115.5,143.74,36.6,46.53,136.5493,56.16,63.25,85.22,103.09,125.35,84.37,70.53,239.7,213.17,39.34,69.6,732.51,720.64,68.87,748.21
2016-07-13,179.21,41.97,64.77,117.505,116.83,42.11,97.34,5.09,162.91,12.63,119.18,142.92,36.64,46.41,136.7526,56.86,63.17,85.55,104.42,123.47,83.06,70.44,241.17,209.43,39.71,69.28,729.48,716.98,69.08,742.63
2016-07-14,180.9,42.28,63.62,117.78,116.77,41.85,97.7,5.17,164.96,12.52,119.15,144.23,36.85,46.8,137.6587,57.43,64.86,86.04,103.76,125.15,83.25,71.01,244.21,212.51,39.34,69.31,735.8,720.95,68.92,741.2
2016-07-15,181.4,42.1,63.32,117.14,115.09,42.2,97.83,5.14,164.59,12.63,118.63,144.64,36.68,46.67,138.0747,57.25,65.04,86.35,103.67,125.58,82.42,71.35,242.51,213.17,39.41,69.49,735.63,719.85,69.41,735.44
2016-07-18,181.11,42.09,63.56,117.47,114.14,42.14,97.79,5.51,164.4,12.57,118.36,146.42,36.605,46.8,137.9268,57.47,64.24,86.21,104.53,125.46,82.87,70.94,244.43,211.3,39.57,69.35,753.2,733.78,69.17,736.07
2016-07-19,181.24,41.8,63.32,116.59,113.37,41.52,97.79,5.41,163.7,12.51,115.15,145.98,36.605,46.98,138.1024,57.45,63.87,85.92,104.92,124.16,82.98,71.84,242.64,214.41,39.61,69.12,753.41,736.96,69.22,739.95
2016-07-20,181.42,42.65,63.41,118.24,115.45,41.38,98.4,5.41,163.75,12.56,116.49,146.61,36.725,47.01,138.0747,57.83,63.49,86.62,106.31,126.93,83.41,71.93,246.95,215.02,39.55,69.1,757.08,741.19,69.01,745.72
2016-07-21,180.26,43.04,63.89,116.01,112.36,41.27,96.34,5.22,164.09,12.59,118.3,145.94,36.665,46.67,137.10399999999998,57.2,64.71,84.27,107.19,127.3,82.72,71.56,247.84,228.85,39.73,68.89,754.41,738.63,68.73,744.43
2016-07-22,180.44,43.17,63.81,116.25,112.86,41.44,98.06,5.84,166.03,12.65,120.46,145.73,36.745,46.58,137.409,57.89,64.6,85.01,108.81,125.8,84.59,72.34,248.98,231.08,40.35,69.2,759.28,742.74,68.86,744.86
2016-07-25,179.63,43.41,64.32,114.62,113.07,42.4,97.32,6.7,166.67,12.67,117.84,144.4,36.625,46.14,137.3073,57.9,65.4,86.2,109.29,127.46,84.17,71.87,247.85,230.38,40.4,69.22,757.52,739.77,68.8,739.61
2016-07-26,177.66,43.6,64.45,114.27,114.26,41.56,97.91,6.98,166.23,12.61,117.25,144.94,36.845,46.95,138.5369,58.09,66.53,85.52,109.26,126.65,85.61,72.46,248.95,233.0,40.09,69.04,757.65,738.42,67.93,735.59
2016-07-27,178.27,43.67,64.9,115.97,113.71,40.89,97.93,6.85,164.73,12.37,115.91,145.84,36.68,47.26,137.7604,50.51,67.87,84.82,108.8,129.78,85.15,71.88,260.24,233.47,39.45,68.86,761.97,741.77,66.75,736.67
2016-07-28,177.98,44.45,64.72,115.03,112.08,40.27,98.44,6.82,170.34,12.25,115.79,146.32,36.66,47.51,137.7419,50.69,68.46,85.11,111.03,130.4,85.28,72.78,255.56,233.84,39.96,69.17,765.84,745.91,67.11,752.61
2016-07-29,178.36,44.75,66.23,117.97,112.81,40.16,97.86,6.86,169.86,12.35,115.21,146.78,36.14,48.11,138.1394,50.53,67.22,84.17,112.3,128.6,89.15,72.39,252.95,231.62,40.25,68.33,791.34,768.79,67.7,758.81
2016-08-01,178.29,45.29,66.94,119.5,112.88,40.07,97.72,6.64,168.5,12.17,114.45,144.49,35.79,47.87,137.8898,50.6,67.65,83.91,112.55,133.5,89.69,72.4,254.86,228.13,40.27,68.39,800.94,772.88,67.65,767.74
2016-08-02,178.36,45.07,66.78,118.91,112.83,39.75,96.05,6.26,166.61,12.18,115.71,141.03,35.81,47.18,137.0392,49.96,64.89,84.37,109.48,133.61,90.38,71.69,250.75,222.59,40.42,68.11,800.12,771.07,67.34,760.58
2016-08-03,178.38,44.95,66.57,118.58,113.61,40.38,96.67,6.3,168.65,12.4,116.86,143.63,35.985,47.09,137.0207,49.44,65.1,83.99,110.77,137.66,91.95,71.05,252.53,222.32,40.12,68.63,798.92,773.18,66.37,754.64
2016-08-04,177.81,44.81,66.1,121.41,113.71,40.83,97.09,6.47,170.18,12.41,116.61,142.22,35.98,46.83,137.7511,49.43,65.1,82.12,112.38,135.43,91.72,71.0,253.45,219.3,40.13,68.62,797.25,771.61,66.62,760.77
2016-08-05,178.57,45.26,66.54,120.25,114.6,40.56,99.04,6.61,170.49,12.23,119.29,146.28,36.535,47.49,137.9453,50.66,66.23,82.33,111.41,137.11,91.83,71.41,253.85,222.37,39.39,68.84,806.93,782.22,66.53,765.98
2016-08-08,178.58,45.02,66.34,120.26,113.68,40.61,98.49,6.68,168.88,12.18,118.32,144.82,36.54,47.23,137.5292,50.21,65.86,82.17,112.14,136.08,91.8,70.98,248.31,222.91,39.28,69.17,805.23,781.76,66.49,766.56
2016-08-09,178.39,45.08,66.76,123.33,112.88,41.25,98.87,6.6,166.5,12.07,119.54,144.03,36.555,47.45,137.8436,50.22,64.99,82.01,112.71,135.0,93.16,71.31,251.1,220.4,39.24,69.37,807.48,784.26,66.62,768.31
2016-08-10,178.82,44.81,66.43,123.46,113.22,41.1,100.62,6.49,166.65,12.18,119.54,143.47,36.585,47.51,137.7788,52.02,64.84,82.09,111.12,132.67,93.37,71.35,252.18,218.74,39.26,69.42,808.49,784.68,66.84,768.56
2016-08-11,181.0,45.05,66.95,124.09,113.39,41.31,101.67,6.58,166.71,12.24,119.19,143.81,36.535,48.13,137.7973,51.41,66.11,82.58,110.72,133.67,94.63,71.81,253.02,219.94,39.4,69.11,808.2,784.85,66.74,771.24
2016-08-12,180.27,45.04,67.19,123.69,113.03,41.14,101.04,6.73,166.0,12.22,119.58,143.13,36.345,48.14,138.5277,51.97,65.38,83.01,112.45,133.44,95.65,72.35,249.61,219.03,39.54,69.13,807.05,783.22,66.74,772.56
2016-08-15,180.56,45.15,67.39,123.39,113.6,41.48,100.93,6.95,167.76,12.09,119.17,143.88,36.34,48.44,140.0809,52.05,66.12,84.08,110.75,136.07,96.0,72.82,254.05,215.07,38.94,69.39,805.96,782.44,66.26,768.49
2016-08-16,179.25,44.92,66.74,122.46,112.98,39.31,100.6,6.78,160.4,12.0,118.93,141.26,36.1,48.28,141.2365,52.0,66.0,81.73,109.84,133.76,94.71,72.23,253.19,211.85,38.2,68.95,801.19,777.14,66.26,764.04
2016-08-17,179.87,44.68,66.83,121.76,112.93,39.88,99.7,6.68,158.05,12.28,120.55,141.8,36.335,48.43,142.1148,52.34,67.35,80.55,109.54,133.06,93.03,71.66,253.3,203.71,38.92,69.12,805.42,779.91,66.46,764.63
2016-08-18,179.18,44.36,66.77,121.52,112.35,40.02,100.67,7.04,157.43,12.5,121.04,141.75,36.13,46.72,143.2704,52.35,67.7,81.28,110.2,132.43,94.71,71.89,252.93,202.31,39.51,69.44,802.75,777.5,66.31,764.46
2016-08-19,179.61,44.24,67.1,121.43,113.05,39.98,100.32,7.62,158.04,12.22,120.08,141.73,36.44,47.62,143.9268,52.95,67.07,82.74,109.28,132.135,94.82,71.28,253.14,200.14,38.84,69.17,799.65,775.42,66.33,757.31
2016-08-22,179.07,44.17,67.01,120.67,113.76,40.12,100.24,7.58,158.47,12.29,120.15,140.72,36.32,47.58,143.7419,52.98,66.86,83.85,109.9,136.53,94.4,71.91,253.54,200.54,39.08,68.87,796.95,772.15,66.34,759.48
2016-08-23,179.77,43.9,66.17,121.07,115.48,40.64,101.14,7.67,157.94,12.18,119.77,143.65,36.39,47.82,143.6957,53.6,67.35,84.17,109.68,137.42,93.61,72.18,253.21,201.53,38.58,68.36,796.59,772.08,66.46,762.45
2016-08-24,179.41,43.17,65.06,117.4,114.57,40.67,101.14,7.43,160.36,12.08,118.71,141.21,36.35,46.7,143.4923,53.98,67.92,82.19,109.01,132.12,92.41,71.8,243.27,198.22,38.82,68.26,793.6,769.64,66.16,757.25
2016-08-25,179.58,42.84,64.72,116.94,115.04,40.99,101.69,7.465,160.18,12.11,117.52,140.34,36.495,47.26,143.97299999999998,54.56,68.34,82.57,109.24,129.17,92.02,72.09,236.31,200.36,38.87,68.54,791.3,769.41,65.92,759.22
2016-08-26,179.41,42.98,64.61,118.76,115.2,41.05,102.06,7.67,156.83,12.02,117.23,142.49,36.375,47.32,142.6048,55.31,67.27,81.79,108.27,129.63,92.67,71.58,237.93,198.65,37.92,68.32,793.22,769.54,65.83,769.0
2016-08-29,180.5,43.25,64.51,120.71,114.85,41.29,102.3,7.59,157.67,12.15,117.02,142.37,36.85,47.62,144.1209,55.04,67.04,82.75,109.74,127.99,93.45,72.1,236.65,198.81,38.25,68.74,795.82,772.15,66.1,771.29
2016-08-30,180.15,42.83,64.16,119.34,115.35,41.58,102.0,7.49,156.66,12.02,116.87,143.75,37.14,47.14,144.8236,54.89,67.55,81.73,110.29,128.22,93.19,71.26,236.99,200.7,37.84,69.17,791.92,769.09,65.88,767.58
2016-08-31,179.24,42.02,64.1,117.94,115.0,41.37,102.31,7.4,157.38,12.07,117.12,142.05,37.09,46.98,143.8713,54.9,67.53,79.97,110.09,125.86,92.9,71.22,234.54,204.58,37.95,68.96,789.85,767.05,66.09,769.16
2016-09-01,179.98,42.3,64.03,117.63,115.06,42.15,102.9,7.35,158.76,12.01,116.16,139.81,36.935,46.99,144.5,55.07,67.26,81.3,109.99,125.63,93.76,71.84,237.76,210.19,37.67,68.66,791.4,768.78,66.32,770.62
2016-09-02,180.81,42.09,64.12,117.43,115.66,42.8,103.57,7.51,158.57,12.23,116.73,140.45,36.995,47.0,145.2303,55.33,68.21,81.96,111.85,123.67,95.78,72.39,235.96,209.9,38.21,68.95,796.87,771.46,66.88,772.44
2016-09-05,180.81,42.09,64.12,117.43,115.66,42.8,103.57,7.51,158.57,12.23,116.73,140.45,36.995,47.0,145.2303,55.33,68.21,81.96,111.85,123.67,95.78,72.39,235.96,209.9,38.21,68.95,796.87,771.46,66.88,772.44
2016-09-06,180.46,42.16,64.61,117.98,115.36,43.51,103.5,7.34,160.14,12.84,116.37,141.81,36.83,46.95,145.5169,55.5,69.0,83.04,112.41,125.85,95.26,72.07,239.12,213.08,38.81,69.31,808.02,780.08,67.2,788.87
2016-09-07,179.75,41.9,64.97,119.04,115.12,43.38,103.0,6.84,161.88,13.03,116.47,147.71,36.765,47.11,145.5169,54.08,71.03,82.95,114.52,125.09,96.29,70.89,238.42,215.7,38.98,69.44,807.99,780.35,66.72,784.48
2016-09-08,180.1,41.85,64.06,119.87,112.3,43.3,101.88,6.225,158.87,12.95,116.54,147.53,36.47,47.02,144.1209,53.5,71.32,80.92,113.59,130.06,95.4,69.88,241.69,217.26,38.86,69.22,802.84,775.32,66.4,784.06
2016-09-09,175.64,41.01,63.36,116.37,110.39,42.29,99.38,5.9,152.96,12.33,115.55,144.01,36.2,44.88,140.0901,52.5,68.86,76.82,106.31,124.92,91.79,66.83,236.39,208.66,37.15,67.96,788.48,759.66,63.56,760.14
2016-09-12,178.1,41.42,64.08,119.34,112.76,43.46,100.32,5.94,153.37,12.59,116.22,147.68,36.71,45.75,139.2118,53.09,69.79,77.44,108.82,129.29,93.12,67.38,240.23,216.49,37.72,68.48,798.82,769.02,64.67,771.49
2016-09-13,176.07,40.64,63.34,117.38,110.53,43.41,98.77,5.74,151.18,12.39,113.99,144.76,35.915,44.9,136.5585,51.87,68.32,76.09,104.43,126.79,91.98,66.58,240.1,213.41,37.37,67.92,788.72,759.69,63.55,761.01
2016-09-14,175.62,40.81,63.34,118.52,109.8,43.66,98.79,6.04,150.72,12.32,112.81,143.91,35.9,44.86,135.7357,51.65,66.65,75.72,105.18,129.42,92.35,66.09,244.81,213.21,37.56,67.39,790.46,762.49,63.12,761.09
2016-09-15,176.59,41.12,63.35,123.17,110.72,44.59,99.62,6.02,148.94,12.55,114.43,146.74,36.17,45.44,135.5138,51.38,66.81,77.25,105.67,129.7,92.93,66.85,246.44,215.4,37.96,67.82,801.23,771.76,63.25,769.69
2016-09-16,175.06,41.87,63.27,124.93,109.88,44.42,98.93,6.05,148.11,12.54,115.06,144.55,35.67,44.79,134.7927,50.98,65.7,76.73,106.25,131.46,93.84,66.25,245.19,214.48,38.43,67.41,797.97,768.88,62.8,778.52
2016-09-19,176.72,41.68,62.91,125.1,110.5,44.12,99.68,6.16,148.44,12.7,114.83,145.19,36.01,44.95,135.7172,51.62,65.69,77.64,108.0,131.18,94.13,67.37,245.29,216.04,38.77,67.46,795.39,765.7,62.72,775.1
2016-09-20,177.6,41.58,63.28,125.1,110.7,44.13,100.62,6.17,145.89,12.78,114.63,142.85,36.225,45.71,135.9668,51.36,65.5,76.79,108.06,131.73,93.7,67.36,238.67,213.74,38.85,67.87,799.78,771.41,62.97,780.22
2016-09-21,179.59,41.92,64.1,126.9,111.7,44.67,107.78,6.29,146.33,13.1,116.69,144.63,36.75,46.04,137.5107,52.21,66.7,80.19,110.36,130.36,95.34,67.88,238.41,215.63,39.7,68.66,805.03,776.22,63.5,789.74
2016-09-22,179.85,42.22,65.08,126.37,113.66,44.51,107.92,6.37,149.15,13.19,116.93,147.29,36.76,46.67,136.9653,52.43,66.04,81.2,113.03,133.69,95.67,69.05,243.43,218.06,39.98,68.94,815.95,787.21,64.12,804.7
2016-09-23,177.39,42.19,64.98,123.53,113.09,44.36,107.47,6.55,149.24,13.26,115.63,144.43,36.37,46.61,136.3274,52.25,65.77,80.75,113.39,127.22,94.13,68.67,243.94,216.99,40.11,68.49,814.96,786.9,63.87,805.75
2016-09-26,175.95,41.68,64.07,126.72,113.73,43.98,107.26,6.32,150.1,13.12,114.93,141.16,36.01,46.57,137.1502,51.76,64.6,81.7,113.81,124.51,93.09,68.25,238.68,211.44,40.26,68.39,802.65,774.21,63.03,799.16
2016-09-27,176.3,42.33,64.57,129.19,116.13,44.21,109.7,6.54,151.01,13.08,115.74,141.72,36.21,46.7,137.6032,52.65,65.99,82.75,112.54,125.98,94.44,68.94,239.36,213.47,39.68,68.98,810.73,783.01,63.32,816.11
2016-09-28,177.59,42.29,64.22,129.89,116.65,44.16,109.49,6.59,149.0,13.15,116.26,143.66,36.235,47.18,138.4722,52.28,66.2,84.87,112.8,123.76,94.6,69.41,237.79,214.21,39.39,69.1,810.06,781.56,63.77,828.72
2016-09-29,175.37,41.44,62.82,128.42,121.64,44.21,107.8,6.67,146.74,12.9,115.03,140.61,35.78,46.41,139.1471,52.41,65.31,83.15,109.79,120.06,92.41,68.26,230.8,212.95,38.86,68.64,802.64,775.01,62.82,829.05
2016-09-30,176.23,42.29,63.07,128.58,122.17,44.3,108.54,6.91,149.12,12.85,115.45,144.7,35.935,47.09,138.9899,52.99,65.86,85.49,108.77,122.54,93.75,68.91,230.31,214.53,38.31,69.18,804.06,777.29,63.23,837.31
2016-10-03,175.04,42.55,63.23,127.8,120.86,44.1,108.45,6.95,146.94,12.47,114.72,146.4,35.785,47.14,140.57,53.71,67.09,84.83,106.31,122.14,90.21,68.17,232.75,216.9,37.8,68.4,800.38,772.56,62.85,836.74
2016-10-04,171.68,42.1,63.0,127.37,118.24,44.13,108.39,6.97,146.54,11.95,114.77,147.07,35.75,46.83,137.32,54.64,68.71,82.62,105.53,123.41,89.46,67.38,235.78,212.71,36.93,67.84,802.79,776.43,61.78,834.03
2016-10-05,172.39,42.74,63.39,127.45,118.21,44.53,108.8,6.78,148.93,11.86,114.98,152.79,35.95,47.15,136.98,55.98,68.31,83.44,103.44,125.51,89.48,67.55,235.71,216.28,36.78,67.81,801.23,776.47,61.22,844.36
2016-10-06,171.64,42.97,62.83,128.5,118.52,43.99,108.56,6.96,148.71,11.66,113.99,154.44,36.035,47.3,137.03,54.86,69.09,83.64,104.03,122.89,89.44,67.95,237.41,214.05,36.69,67.77,803.08,776.86,61.78,841.66
2016-10-07,171.33,42.97,62.93,128.47,116.0,43.92,108.64,6.75,148.13,11.59,113.72,153.06,35.69,47.38,135.08,54.95,68.11,82.37,103.88,125.05,89.68,66.88,238.92,208.93,36.54,68.43,800.71,775.08,61.92,839.43
2016-10-10,171.14,43.5,63.31,131.74,117.46,43.79,109.24,6.84,148.06,11.67,114.71,151.27,35.84,47.69,135.4,55.31,69.91,83.48,104.2,126.05,91.08,67.28,242.65,208.78,36.88,68.49,814.17,785.94,61.75,841.71
2016-10-11,169.68,41.16,62.39,127.58,116.97,42.9,107.37,6.5,146.76,11.52,112.07,146.64,35.49,45.69,132.65,54.13,69.33,81.72,101.92,121.77,89.61,66.23,237.95,208.25,36.37,68.2,809.57,783.07,61.99,831.0
2016-10-12,169.72,40.98,61.21,127.34,117.62,43.33,108.05,6.62,147.96,11.67,110.37,145.81,35.81,45.47,132.81,54.28,70.43,81.15,103.25,118.75,90.26,67.03,230.54,208.27,36.92,69.04,811.77,786.14,62.54,834.09
2016-10-13,170.02,40.98,61.15,127.71,118.11,43.16,108.01,6.49,146.78,11.73,109.78,142.63,35.305,45.16,132.26,54.45,72.96,80.44,103.9,119.61,90.95,66.54,232.36,206.84,37.23,69.09,804.08,778.19,62.69,829.28
2016-10-14,170.33,40.79,60.17,127.06,118.25,43.69,107.84,6.75,146.64,11.57,109.64,142.34,35.48,45.08,132.65,54.66,72.31,80.86,103.87,118.34,90.88,67.69,227.55,209.77,36.97,69.33,804.6,778.53,62.44,822.96
2016-10-17,170.21,40.59,60.14,127.95,116.85,43.53,107.49,6.67,143.27,11.71,108.49,139.82,35.31,45.15,132.28,54.94,71.94,81.26,104.16,119.47,89.79,68.34,223.99,206.45,37.21,69.34,806.84,779.96,62.43,812.95
2016-10-18,169.95,41.17,61.55,129.07,117.53,44.18,108.42,6.73,142.99,11.87,111.43,141.39,35.15,45.44,133.82,55.92,72.11,81.66,105.05,121.34,90.41,67.9,227.94,211.07,37.38,69.29,821.49,795.26,62.66,817.65
2016-10-19,169.91,40.01,61.43,127.87,116.82,43.79,108.39,6.77,142.23,12.12,111.06,141.78,35.27,46.02,133.91,56.62,73.46,82.59,105.28,120.31,91.01,67.2,228.91,214.78,37.29,69.43,827.09,801.56,61.91,817.69
2016-10-20,169.86,40.74,61.76,125.27,116.05,44.32,109.03,6.96,141.3,12.05,110.93,140.98,34.88,46.05,134.39,56.73,75.29,83.02,106.32,122.47,91.53,67.28,233.08,204.77,37.32,68.23,821.63,796.97,61.85,810.32
2016-10-21,169.5,40.5,60.98,124.85,115.59,44.54,109.03,6.52,141.93,12.02,111.25,141.37,34.69,45.57,134.44,57.67,74.56,82.2,106.75,120.26,89.5,67.18,230.47,199.95,37.07,67.55,824.06,799.37,63.7,818.99
2016-10-24,171.27,40.41,61.12,125.61,115.8,45.47,110.81,7.005,141.1,12.05,112.02,142.71,35.01,45.85,134.81,58.84,73.61,83.36,106.72,121.61,89.26,67.76,225.93,206.49,37.32,67.72,835.74,813.11,64.95,838.09
